id_reserva,id_cliente,id_hotel,inicio_estancia,final_estancia,precio_noche,fecha_reserva
f1931909-ffbc-47a4-8f76-319c666e75b2,cliente_8348,hotel_05,2025-03-01,2025-03-02,262.05,23/02/2025
8597dbac-e990-4e1d-a8e3-47b581f999cb,cliente_8349,hotel_21,2025-03-01,2025-03-02,170.0,23/02/2025
319ab68f-ced9-4cb2-b1a7-eaeb4aca5b6a,cliente_8350,hotel_06,2025-03-01,2025-03-02,459.44,23/02/2025
b8c3ea1e-9633-4cfe-be21-35971e986c03,cliente_8351,hotel_11,2025-03-01,2025-03-02,225.92,23/02/2025
3213054d-e76d-4d79-a80b-ad35d525e8ab,cliente_8352,hotel_02,2025-03-01,2025-03-02,404.94,23/02/2025
4ca63d49-f828-48ff-ac3d-61b12b8495e6,cliente_8353,hotel_07,2025-03-01,2025-03-02,377.98,23/02/2025
f969227b-31d7-41a3-9ab4-7b2e8279b3d4,cliente_8354,hotel_14,2025-03-01,2025-03-02,311.04,23/02/2025
975f4571-56ad-4201-8bfe-3ff5aa3f1709,cliente_8355,hotel_07,2025-03-01,2025-03-02,108.31,23/02/2025
126de30e-4151-441e-bfbb-bf44c3b9efd8,cliente_8356,hotel_14,2025-03-01,2025-03-02,418.14,23/02/2025
32c2abe8-0550-40e9-b2eb-5b12b760b3fb,cliente_8357,hotel_22,2025-03-01,2025-03-02,172.0,23/02/2025
ae96d735-f195-4a67-9e4f-7bee4327ef0e,cliente_8358,hotel_29,2025-03-01,2025-03-02,86.0,23/02/2025
2c5ce2d8-088d-4868-b2c3-22e9210242f7,cliente_8359,hotel_09,2025-03-01,2025-03-02,104.97,23/02/2025
13da96fc-4c71-40c9-a5e9-2eb19f2b3af4,cliente_8360,hotel_22,2025-03-01,2025-03-02,172.0,23/02/2025
9ef63d26-c6cd-4b1f-af2a-1bbf57d9fc0b,cliente_8361,hotel_04,2025-03-01,2025-03-02,109.91,23/02/2025
2001ebcc-dd45-47de-8c97-818b54f2b857,cliente_8362,hotel_30,2025-03-01,2025-03-02,83.0,23/02/2025
0d02df7b-d56b-4761-ac0a-84b3d2dcf002,cliente_8363,hotel_05,2025-03-01,2025-03-02,341.55,23/02/2025
ee10e132-9007-4fbb-8306-e0ef43f708ce,cliente_8364,hotel_05,2025-03-01,2025-03-02,383.07,23/02/2025
c5217ab2-79fa-45ad-ae78-c72f4b090f14,cliente_8365,hotel_08,2025-03-01,2025-03-02,472.28,23/02/2025
4beb353b-4b3e-48df-8f15-f2b75d9a2ec5,cliente_8366,hotel_23,2025-03-01,2025-03-02,95.0,23/02/2025
bc9ba7f9-f6d4-4c3a-ae55-572fd34747ca,cliente_8367,hotel_09,2025-03-01,2025-03-02,461.58,23/02/2025
69342952-b7d6-4c70-8a9c-6e91c716eef7,cliente_8368,hotel_25,2025-03-01,2025-03-02,90.0,23/02/2025
29af7faa-1921-47c6-92a9-2b1f9d2d9c9c,cliente_8369,hotel_04,2025-03-01,2025-03-02,258.34,23/02/2025
d9ff62a9-5911-478d-8fe7-f3f346cf4f18,cliente_8370,hotel_06,2025-03-01,2025-03-02,68.16,23/02/2025
1b81b1aa-5c2d-4a82-863f-e0686e1fa070,cliente_8371,hotel_19,2025-03-01,2025-03-02,58.4,23/02/2025
8dc202c2-d5d2-4861-ae6c-8df44f56ff73,cliente_8372,hotel_04,2025-03-01,2025-03-02,411.04,23/02/2025
62d07ca2-5bee-4490-b4cd-f1aab248f94c,cliente_8373,hotel_14,2025-03-01,2025-03-02,426.54,23/02/2025
da454099-1425-43d6-97ff-40dc91d13f4b,cliente_8374,hotel_21,2025-03-01,2025-03-02,170.0,23/02/2025
f0b0598e-5e0b-4c13-adfa-525496619b47,cliente_8375,hotel_30,2025-03-01,2025-03-02,83.0,23/02/2025
cbf28b41-22fb-40ac-ac6d-07bfea8a2dc7,cliente_8376,hotel_19,2025-03-01,2025-03-02,324.11,23/02/2025
7921ba11-f698-4262-80d7-2d9a88e29ae5,cliente_8377,hotel_05,2025-03-01,2025-03-02,481.82,23/02/2025
73a1abc4-c4a6-44e5-bf2b-b869017299fb,cliente_8378,hotel_03,2025-03-01,2025-03-02,70.33,23/02/2025
9f3e3e1a-1511-4de5-a399-7b0f2e05943a,cliente_8379,hotel_06,2025-03-01,2025-03-02,250.2,23/02/2025
8c815edf-58c3-47b6-8bfa-c7eaa6457cce,cliente_8380,hotel_27,2025-03-01,2025-03-02,84.0,23/02/2025
db58253d-3024-4752-a8aa-c489486ce7f9,cliente_8381,hotel_19,2025-03-01,2025-03-02,408.86,23/02/2025
f426b3d7-7432-4f54-9d4b-4e1705801cd5,cliente_8382,hotel_23,2025-03-01,2025-03-02,95.0,23/02/2025
7d628ed8-e9b5-448c-bf09-50ad0f88f5fc,cliente_8383,hotel_12,2025-03-01,2025-03-02,487.19,23/02/2025
6e3bfd89-70e8-4aa4-81e5-093359cc40e8,cliente_8384,hotel_21,2025-03-01,2025-03-02,170.0,23/02/2025
0df50ed5-7eb9-4e3e-b374-b556e3467dbe,cliente_8385,hotel_15,2025-03-01,2025-03-02,498.78,23/02/2025
82dd3fec-1644-46dd-bdf1-608699f1332f,cliente_8386,hotel_28,2025-03-01,2025-03-02,77.0,23/02/2025
c02e382f-4b46-4ca4-8d45-43300a9623c7,cliente_8387,hotel_10,2025-03-01,2025-03-02,306.69,23/02/2025
68c35457-b4b6-417d-9808-9456da349615,cliente_8388,hotel_25,2025-03-01,2025-03-02,90.0,23/02/2025
98099829-00cd-483e-b4a5-7ac449aa96a1,cliente_8389,hotel_08,2025-03-01,2025-03-02,131.68,23/02/2025
88aea275-46af-4ec4-9a5c-98580d8ebc15,cliente_8390,hotel_13,2025-03-01,2025-03-02,317.79,23/02/2025
1fdb69ab-6b96-421b-b2fe-d528d1b14ca7,cliente_8391,hotel_06,2025-03-01,2025-03-02,256.32,23/02/2025
96510511-e282-4227-82e8-171e97be40de,cliente_8392,hotel_24,2025-03-01,2025-03-02,116.0,23/02/2025
a0c42cf3-7b9b-47d7-960b-cc8b372ebc39,cliente_8393,hotel_19,2025-03-01,2025-03-02,314.01,23/02/2025
ddb39f0e-570e-465f-b1bf-2ab11b68b7ec,cliente_8394,hotel_07,2025-03-01,2025-03-02,176.33,23/02/2025
84b9aa3d-e7ce-4d28-9a6f-358e67124fa0,cliente_8395,hotel_29,2025-03-01,2025-03-02,86.0,23/02/2025
e6c2b396-b340-4782-9204-6e9981557928,cliente_8396,hotel_26,2025-03-01,2025-03-02,97.0,23/02/2025
1d6bb405-170d-4ead-b07b-e009e27566c7,cliente_8397,hotel_18,2025-03-01,2025-03-02,309.78,23/02/2025
88e8eb35-c051-4d3f-9ef9-84fd0b1962b5,cliente_8398,hotel_10,2025-03-01,2025-03-02,363.16,23/02/2025
e8bda06b-6487-40d1-bb1d-345d896e2ca3,cliente_8399,hotel_25,2025-03-01,2025-03-02,90.0,23/02/2025
7e263c54-fbfb-4bee-b4d4-7d60fd1ad3fa,cliente_8400,hotel_03,2025-03-01,2025-03-02,446.86,23/02/2025
3bc8c22a-acdb-4d03-bba0-542f68b9dcdf,cliente_8401,hotel_29,2025-03-01,2025-03-02,86.0,23/02/2025
6f1743e6-5d45-43e2-ae09-3e3b378bc8ad,cliente_8402,hotel_20,2025-03-01,2025-03-02,437.34,23/02/2025
45d5cd13-9bf8-452a-9b47-9d9c74e24ff2,cliente_8403,hotel_16,2025-03-01,2025-03-02,295.73,23/02/2025
d793a887-183c-4849-b675-c2256597c1e7,cliente_8404,hotel_19,2025-03-01,2025-03-02,228.16,23/02/2025
27999f09-2c0b-40af-af7b-888475242321,cliente_8405,hotel_28,2025-03-01,2025-03-02,77.0,23/02/2025
a2002b08-1114-4eee-87a5-92cc30c96b0c,cliente_8406,hotel_24,2025-03-01,2025-03-02,116.0,23/02/2025
dade3d5a-fae2-4d65-abb5-538d481f2c03,cliente_8407,hotel_11,2025-03-01,2025-03-02,314.31,23/02/2025
8f749637-9ee7-4b3f-95b2-43e37c9efc40,cliente_8408,hotel_29,2025-03-01,2025-03-02,86.0,23/02/2025
bb7041b5-70dd-40aa-857e-752669453e2d,cliente_8409,hotel_02,2025-03-01,2025-03-02,401.82,23/02/2025
fe6eae86-2c42-4565-bdbb-34b0104ee730,cliente_8410,hotel_24,2025-03-01,2025-03-02,116.0,23/02/2025
df579b10-5866-42ff-b69b-2c4a29fc9e6f,cliente_8411,hotel_21,2025-03-01,2025-03-02,170.0,23/02/2025
8e22a823-f174-4caa-b736-d7d1c9426c91,cliente_8412,hotel_10,2025-03-01,2025-03-02,99.63,23/02/2025
d7d83f0a-d9e6-4158-91a9-210e6fdd73cf,cliente_8413,hotel_28,2025-03-01,2025-03-02,77.0,23/02/2025
4d7469b0-b6dd-4e16-af6b-4c965e09c3ca,cliente_8414,hotel_29,2025-03-01,2025-03-02,86.0,23/02/2025
16e94ab2-c50f-44a0-8a53-991919d4b6f2,cliente_8415,hotel_02,2025-03-01,2025-03-02,338.1,23/02/2025
8695d6a1-7ff4-4e5b-9a26-e73ffaf473f2,cliente_8416,hotel_03,2025-03-01,2025-03-02,395.86,23/02/2025
17e94fd4-f01d-4437-bd7b-e31b8c1de4fe,cliente_8417,hotel_16,2025-03-01,2025-03-02,63.94,23/02/2025
9fbec207-effb-48cd-84a1-5fa85f400481,cliente_8418,hotel_24,2025-03-01,2025-03-02,116.0,23/02/2025
49aa5c99-35a4-460f-b90f-84f679be431e,cliente_8419,hotel_20,2025-03-01,2025-03-02,464.4,23/02/2025
14481850-4054-455b-8ec6-1fcfc812edd7,cliente_8420,hotel_24,2025-03-01,2025-03-02,116.0,23/02/2025
b73fd210-b406-487b-b379-5392270170ba,cliente_8421,hotel_12,2025-03-01,2025-03-02,383.34,23/02/2025
199f15f8-2498-4cdc-b85f-1197270469c0,cliente_8422,hotel_03,2025-03-01,2025-03-02,484.75,23/02/2025
8690b2f6-62de-4c1b-b8a9-8f9069bc7689,cliente_8423,hotel_19,2025-03-01,2025-03-02,278.31,23/02/2025
e5873f8b-f74b-4174-80f2-a4003a5699f4,cliente_8424,hotel_25,2025-03-01,2025-03-02,90.0,23/02/2025
de40bec9-63fd-442f-90b2-b54f77c83c01,cliente_8425,hotel_17,2025-03-01,2025-03-02,82.41,23/02/2025
abd257bb-f5c2-4cd3-b317-835d5a81787d,cliente_8426,hotel_30,2025-03-01,2025-03-02,83.0,23/02/2025
a242f9b6-fc0b-4bd0-ae60-d369f0ed7356,cliente_8427,hotel_17,2025-03-01,2025-03-02,354.73,23/02/2025
7262d3e7-85a4-4b8d-876a-7b112471c0bf,cliente_8428,hotel_07,2025-03-01,2025-03-02,343.46,23/02/2025
d4dc3bd5-b1e1-46b1-a18c-7f9bc2e48788,cliente_8429,hotel_08,2025-03-01,2025-03-02,92.25,23/02/2025
8d7b832d-126b-4222-bdf7-4d31180e56c9,cliente_8430,hotel_24,2025-03-01,2025-03-02,116.0,23/02/2025
df8cde36-0bcb-413e-9da1-f9afb58fcfd6,cliente_8431,hotel_08,2025-03-01,2025-03-02,278.53,23/02/2025
7d333a39-19d8-441d-bb06-110e3a294159,cliente_8432,hotel_20,2025-03-01,2025-03-02,135.83,23/02/2025
33b8bc2d-e054-4093-a401-cf0e9e3f5b94,cliente_8433,hotel_14,2025-03-01,2025-03-02,456.88,23/02/2025
e4bf13b2-b582-48d1-87e7-3d4130aa3d16,cliente_8434,hotel_04,2025-03-01,2025-03-02,108.44,23/02/2025
02432430-76bd-46a6-bf53-610c77221424,cliente_8435,hotel_19,2025-03-01,2025-03-02,377.61,23/02/2025
5ea8687a-f850-4e93-996a-1e35150021b8,cliente_8436,hotel_13,2025-03-01,2025-03-02,468.35,23/02/2025
5a9d7e70-2e78-4506-950d-e97e431e5c5a,cliente_8437,hotel_02,2025-03-01,2025-03-02,157.04,23/02/2025
f7f35dcb-55ac-4f35-856c-a3025e2a3252,cliente_8438,hotel_10,2025-03-01,2025-03-02,120.13,23/02/2025
39737df8-9197-4b51-9f4d-d3edbde766f0,cliente_8439,hotel_17,2025-03-01,2025-03-02,160.54,23/02/2025
ffecbd34-cbd2-48f5-b02b-a2790a2feb24,cliente_8440,hotel_02,2025-03-01,2025-03-02,406.48,23/02/2025
a9b1610f-5bb6-4dfb-8aa6-5cb44ccec62b,cliente_8441,hotel_22,2025-03-01,2025-03-02,172.0,23/02/2025
ad90a0e0-f773-4c24-a1b8-ca6069d8483b,cliente_8442,hotel_12,2025-03-01,2025-03-02,205.09,23/02/2025
8ed34afb-15b3-446a-bb31-f838deb7b638,cliente_8443,hotel_14,2025-03-01,2025-03-02,66.53,23/02/2025
00c09bfb-21ac-4658-84b3-6bd7cbc71988,cliente_8444,hotel_05,2025-03-01,2025-03-02,137.54,23/02/2025
32ed9ed1-a957-42a2-94b0-be90865aec9b,cliente_8445,hotel_27,2025-03-01,2025-03-02,84.0,23/02/2025
ebf82639-daf6-4d07-acef-3aec50ba41df,cliente_8446,hotel_13,2025-03-01,2025-03-02,409.68,23/02/2025
fea3d209-318c-4b85-8e50-c9604eed5753,cliente_8447,hotel_19,2025-03-01,2025-03-02,297.95,23/02/2025
79aa47ad-c9dd-4bdb-8704-948b31edcb28,cliente_8448,hotel_24,2025-03-01,2025-03-02,116.0,23/02/2025
9eefbb8d-73f2-4a22-b6bd-9d8ce533fc16,cliente_8449,hotel_25,2025-03-01,2025-03-02,90.0,23/02/2025
97bcf6c2-5acc-462c-9b58-31bd6262e33a,cliente_8450,hotel_27,2025-03-01,2025-03-02,84.0,23/02/2025
b8e35b60-df45-4d74-aa24-436f95507495,cliente_8451,hotel_12,2025-03-01,2025-03-02,196.21,23/02/2025
e4f55c8a-c4a8-41c2-a270-c93e0c8f9f23,cliente_8452,hotel_18,2025-03-01,2025-03-02,125.98,23/02/2025
94e18744-5391-4926-98e1-fbe83455ee0f,cliente_8453,hotel_24,2025-03-01,2025-03-02,116.0,23/02/2025
3ded4936-f643-4e91-a8a0-50d7df272f27,cliente_8454,hotel_05,2025-03-01,2025-03-02,214.09,23/02/2025
de36ac0c-3468-48bd-b5d1-8ab0be0bc5cc,cliente_8455,hotel_22,2025-03-01,2025-03-02,172.0,23/02/2025
8cc9d430-cc94-4d9e-b385-032200a7858b,cliente_8456,hotel_25,2025-03-01,2025-03-02,90.0,23/02/2025
60a0b9ee-efdf-4078-a869-5de0793335ee,cliente_8457,hotel_02,2025-03-01,2025-03-02,216.36,23/02/2025
0625270c-390b-49fb-b1c3-d1eb6b677bfd,cliente_8458,hotel_08,2025-03-01,2025-03-02,486.28,23/02/2025
5c2e726f-d12c-4c2c-a47b-2ea16f8f3f7c,cliente_8459,hotel_04,2025-03-01,2025-03-02,274.28,23/02/2025
74830d91-8ee5-4506-9404-5ee828492c28,cliente_8460,hotel_08,2025-03-01,2025-03-02,465.31,23/02/2025
14185dd8-4ab2-407c-bd31-989ad765919e,cliente_8461,hotel_08,2025-03-01,2025-03-02,234.46,23/02/2025
0c6b426e-9617-468f-83af-40dd8660b009,cliente_8462,hotel_14,2025-03-01,2025-03-02,168.27,23/02/2025
f2b72052-3494-445d-ac89-afa9c77a649e,cliente_8463,hotel_19,2025-03-01,2025-03-02,362.42,23/02/2025
0eefa481-090f-4d99-b696-f3df648c5bf2,cliente_8464,hotel_29,2025-03-01,2025-03-02,86.0,23/02/2025
845aaa30-734e-4601-962e-fffc1edf8f52,cliente_8465,hotel_30,2025-03-01,2025-03-02,83.0,23/02/2025
5dbf9656-468e-423b-82ae-faeda522a2f2,cliente_8466,hotel_11,2025-03-01,2025-03-02,450.4,23/02/2025
887ad69a-c3f1-485e-beb6-74188251676e,cliente_8467,hotel_25,2025-03-01,2025-03-02,90.0,23/02/2025
4f1d0af9-ca56-47c1-97a1-e2d1da957f47,cliente_8468,hotel_03,2025-03-01,2025-03-02,303.9,23/02/2025
36db377c-9ba2-4e79-b7e9-a062d6163570,cliente_8469,hotel_10,2025-03-01,2025-03-02,96.87,23/02/2025
675a20f0-ea6f-4a62-82ac-fc1136173894,cliente_8470,hotel_06,2025-03-01,2025-03-02,60.68,23/02/2025
b59eeb30-2642-4e12-8a2c-b101d49f400f,cliente_8471,hotel_08,2025-03-01,2025-03-02,67.39,23/02/2025
fdc37fdc-3442-4ce8-b3eb-dc96731b47f1,cliente_8472,hotel_10,2025-03-01,2025-03-02,189.19,23/02/2025
d393832f-fdbc-4497-abdb-a91a6d8b75f3,cliente_8473,hotel_07,2025-03-01,2025-03-02,452.31,23/02/2025
5cc0660a-8e85-4ead-b2db-670fdd0d44c5,cliente_8474,hotel_08,2025-03-01,2025-03-02,298.04,23/02/2025
190907aa-6dd4-4907-85f8-bc65ab4a5a22,cliente_8475,hotel_30,2025-03-01,2025-03-02,83.0,23/02/2025
3c163ab4-5195-4680-9e34-34d6e953b519,cliente_8476,hotel_29,2025-03-01,2025-03-02,86.0,23/02/2025
b89b63e5-6e2f-45eb-bd4c-17525eda07cb,cliente_8477,hotel_30,2025-03-01,2025-03-02,83.0,23/02/2025
3c0be288-bb9f-4759-ade7-8d5a0e7c3822,cliente_8478,hotel_26,2025-03-01,2025-03-02,97.0,23/02/2025
2267e69f-cfad-429e-a49f-944486d7d3f6,cliente_8479,hotel_18,2025-03-01,2025-03-02,402.43,23/02/2025
5413f11f-1557-4250-bcde-52be9ad8eaed,cliente_8480,hotel_06,2025-03-01,2025-03-02,61.19,23/02/2025
6d7a4107-2e86-419c-9669-f11a7df88250,cliente_8481,hotel_10,2025-03-01,2025-03-02,68.95,23/02/2025
42cce992-1db9-40d1-8f0e-b8617ad2437a,cliente_8482,hotel_12,2025-03-01,2025-03-02,279.9,23/02/2025
fb385adc-0390-448f-9774-005dcec88965,cliente_8483,hotel_10,2025-03-01,2025-03-02,254.3,23/02/2025
df48a5a8-9018-40c2-b46d-c907d6e7b947,cliente_8484,hotel_04,2025-03-01,2025-03-02,195.86,23/02/2025
29493c42-09a2-4f7c-8d87-ca1130d42624,cliente_8485,hotel_27,2025-03-01,2025-03-02,84.0,23/02/2025
97101075-ff24-4fc7-9db5-59bb971cdc4e,cliente_8486,hotel_10,2025-03-01,2025-03-02,470.08,23/02/2025
ffdefb58-75a5-4afd-a403-8ddf88564d9a,cliente_8487,hotel_20,2025-03-01,2025-03-02,361.83,23/02/2025
14ee15e6-0b40-48d3-8cca-6e0ec6c3a1f0,cliente_8488,hotel_11,2025-03-01,2025-03-02,239.61,23/02/2025
046b214b-3a12-467e-9c2e-5467e320d5d2,cliente_8489,hotel_14,2025-03-01,2025-03-02,166.4,23/02/2025
1de2d7b9-5083-45e4-9eb0-3ffef0e52c86,cliente_8490,hotel_16,2025-03-01,2025-03-02,111.8,23/02/2025
5ed783c5-75c8-450f-ad17-aee55276a3dd,cliente_8491,hotel_21,2025-03-01,2025-03-02,170.0,23/02/2025
adc9d59f-0014-4dbd-9e74-51de2c0b3132,cliente_8492,hotel_30,2025-03-01,2025-03-02,83.0,23/02/2025
368fe10b-d688-410d-8dba-d00de66c8424,cliente_8493,hotel_16,2025-03-01,2025-03-02,341.02,23/02/2025
5a4745e3-aa34-4278-8421-94602a9a0c45,cliente_8494,hotel_24,2025-03-01,2025-03-02,116.0,23/02/2025
89e31ca0-48a5-499a-af5a-42bb6b9e852b,cliente_8495,hotel_30,2025-03-01,2025-03-02,83.0,23/02/2025
00c13f0b-a749-44e5-9945-e7f685017460,cliente_8496,hotel_08,2025-03-01,2025-03-02,212.79,23/02/2025
84bbbd65-6c99-4e05-b9d5-9d6497f324c1,cliente_8497,hotel_22,2025-03-01,2025-03-02,172.0,23/02/2025
7b931b68-bcd6-42e8-9d6b-7a7e7e57dea6,cliente_8498,hotel_04,2025-03-01,2025-03-02,296.34,23/02/2025
e8b535f2-4ca6-4f49-a38c-67dfaa6c2454,cliente_8499,hotel_16,2025-03-01,2025-03-02,414.7,23/02/2025
4a628b20-65bf-47c5-98a5-4b2a7a9356bb,cliente_8500,hotel_10,2025-03-01,2025-03-02,256.16,23/02/2025
b85a4798-0482-4ef7-8eeb-8453a27726d8,cliente_8501,hotel_28,2025-03-01,2025-03-02,77.0,23/02/2025
79ea51c0-cab4-43d3-98be-c3c4c5e90918,cliente_8502,hotel_18,2025-03-01,2025-03-02,322.99,23/02/2025
713c8daf-c054-4a13-8dbd-1f5665b80c4c,cliente_8503,hotel_18,2025-03-01,2025-03-02,285.09,23/02/2025
f8eea56b-08da-4990-b83d-96df60a6c503,cliente_8504,hotel_06,2025-03-01,2025-03-02,452.1,23/02/2025
2fefbd78-1e6b-41f6-a880-0451a4ec27c7,cliente_8505,hotel_02,2025-03-01,2025-03-02,62.07,23/02/2025
0fae03d9-b734-42ea-bd7b-d3b1575c114b,cliente_8506,hotel_14,2025-03-01,2025-03-02,340.45,23/02/2025
0a4aae6f-1b97-4d20-86c8-cfe922417776,cliente_8507,hotel_29,2025-03-01,2025-03-02,86.0,23/02/2025
5cd68316-e906-43a2-a6b9-2c800c90a190,cliente_8508,hotel_08,2025-03-01,2025-03-02,281.88,23/02/2025
11a7260c-202b-432a-8767-3ca6a0b54bb9,cliente_8509,hotel_24,2025-03-01,2025-03-02,116.0,23/02/2025
eaabf004-d972-4cc8-8fd6-1e184f80f255,cliente_8510,hotel_11,2025-03-01,2025-03-02,499.75,23/02/2025
f70586c8-9854-420d-b6b5-50ba8a7dcb2b,cliente_8511,hotel_20,2025-03-01,2025-03-02,259.79,23/02/2025
5cd69745-8af3-4cb6-a00a-43274d546161,cliente_8512,hotel_28,2025-03-01,2025-03-02,77.0,23/02/2025
c5abc768-fbf7-4b89-a7ef-128847e176f9,cliente_8513,hotel_23,2025-03-01,2025-03-02,95.0,23/02/2025
55f91c6a-62c0-4906-a9f4-bf8b578e06bf,cliente_8514,hotel_03,2025-03-01,2025-03-02,300.48,23/02/2025
6b36e1fc-7acb-4ace-a51f-1099703fe17f,cliente_8515,hotel_25,2025-03-01,2025-03-02,90.0,23/02/2025
e90bcee3-8869-4959-91bc-a27e4173d697,cliente_8516,hotel_15,2025-03-01,2025-03-02,427.29,23/02/2025
04b5dc2e-bdf2-4041-baaf-19703c33dd2e,cliente_8517,hotel_04,2025-03-01,2025-03-02,489.69,23/02/2025
8995e5e8-9f3e-4fec-a529-a12a806b09a8,cliente_8518,hotel_07,2025-03-01,2025-03-02,247.99,23/02/2025
dcfaed8a-ce16-47f6-8eae-69c410a4ea8b,cliente_8519,hotel_23,2025-03-01,2025-03-02,95.0,23/02/2025
4b1cbbe7-b0c9-4169-afc7-4b23a7e8f072,cliente_8520,hotel_07,2025-03-01,2025-03-02,268.64,23/02/2025
74d7cdfa-f585-4ed5-b115-6c821410d9e3,cliente_8521,hotel_07,2025-03-01,2025-03-02,260.29,23/02/2025
2831ba9c-b1dc-47ec-9c3a-d5ed17132c76,cliente_8522,hotel_19,2025-03-01,2025-03-02,76.19,23/02/2025
62260c0d-1fff-44c5-bd78-ded9c7182878,cliente_8523,hotel_12,2025-03-01,2025-03-02,310.53,23/02/2025
1fe37588-0e18-4632-a078-1d083cc6090c,cliente_8524,hotel_22,2025-03-01,2025-03-02,172.0,23/02/2025
0f6418c9-4ad4-46be-9fc4-905e601a7f7f,cliente_8525,hotel_10,2025-03-01,2025-03-02,235.52,23/02/2025
8d4039a1-2403-4979-9f45-76cbec5a1d2b,cliente_8526,hotel_11,2025-03-01,2025-03-02,65.73,23/02/2025
5ac3566b-1ceb-48b6-aa38-78b28705e4c5,cliente_8527,hotel_07,2025-03-01,2025-03-02,72.94,23/02/2025
40977960-5bea-4a58-8712-78552d0b7f06,cliente_8528,hotel_09,2025-03-01,2025-03-02,62.62,23/02/2025
f3c3666d-02f2-4e23-9d25-6378b730cbc6,cliente_8529,hotel_05,2025-03-01,2025-03-02,206.6,23/02/2025
28754b62-268f-4704-8394-0eda97e3c34a,cliente_8530,hotel_25,2025-03-01,2025-03-02,90.0,23/02/2025
3dea7999-2278-4764-838d-71cae01c6409,cliente_8531,hotel_24,2025-03-01,2025-03-02,116.0,23/02/2025
bec8b16b-c713-4529-a0f9-319e670de387,cliente_8532,hotel_25,2025-03-01,2025-03-02,90.0,23/02/2025
5941005d-fce0-4987-93d2-88e744e3d953,cliente_8533,hotel_09,2025-03-01,2025-03-02,86.85,23/02/2025
6f2fc454-3d5a-4e1b-95b9-8d76927b3e62,cliente_8534,hotel_17,2025-03-01,2025-03-02,214.0,23/02/2025
df9d00d0-e909-417a-8695-50a5a8ea72b3,cliente_8535,hotel_25,2025-03-01,2025-03-02,90.0,23/02/2025
d474dc99-d7a5-4db6-9b5d-b0e53796b951,cliente_8536,hotel_25,2025-03-01,2025-03-02,90.0,23/02/2025
bfa0c6b2-1f88-4ea2-bfa5-3e9ea4fe763e,cliente_8537,hotel_14,2025-03-01,2025-03-02,337.99,23/02/2025
88694450-ed76-4170-9d1b-6b40694d59d5,cliente_8538,hotel_29,2025-03-01,2025-03-02,86.0,23/02/2025
5fb07d35-dbdf-47a9-af44-ca8782f6bb16,cliente_8539,hotel_29,2025-03-01,2025-03-02,86.0,23/02/2025
18fd2ac0-f1f1-482d-a405-54c147431a6c,cliente_8540,hotel_30,2025-03-01,2025-03-02,83.0,23/02/2025
3ab20489-61e2-4a9f-9ef8-079056ec3f3a,cliente_8541,hotel_16,2025-03-01,2025-03-02,118.1,23/02/2025
4cbac5d5-6bbc-4352-8705-79a72edd8155,cliente_8542,hotel_07,2025-03-01,2025-03-02,232.0,23/02/2025
69f1d1f0-0850-4b56-9f32-903313bca53c,cliente_8543,hotel_10,2025-03-01,2025-03-02,248.35,23/02/2025
70542b35-2145-4ac3-bf0f-3005de986fcf,cliente_8544,hotel_28,2025-03-01,2025-03-02,77.0,23/02/2025
cd397780-1c2b-4aee-bcd8-d38461532487,cliente_8545,hotel_19,2025-03-01,2025-03-02,256.35,23/02/2025
23694a0c-d635-4846-9d40-ed5f0dab8893,cliente_8546,hotel_27,2025-03-01,2025-03-02,84.0,23/02/2025
9dfd8289-503f-45e2-9c5b-eccb348fe330,cliente_8547,hotel_29,2025-03-01,2025-03-02,86.0,23/02/2025
1d8e7328-3582-4e0e-8ba0-af258a91ba8a,cliente_8548,hotel_27,2025-03-01,2025-03-02,84.0,23/02/2025
415a64bf-1371-45cb-931e-ab534f5beadf,cliente_8549,hotel_07,2025-03-01,2025-03-02,220.68,23/02/2025
b4e0f9d3-51ef-4a53-a695-8c20be5baf34,cliente_8550,hotel_02,2025-03-01,2025-03-02,426.86,23/02/2025
f5789925-ac44-4b03-bca8-06706afed5a9,cliente_8551,hotel_12,2025-03-01,2025-03-02,413.74,23/02/2025
8878ea37-b8ed-48c3-b89b-d035b2c26008,cliente_8552,hotel_20,2025-03-01,2025-03-02,409.96,23/02/2025
1f947683-bebb-4da1-85b8-bed253a8315c,cliente_8553,hotel_06,2025-03-01,2025-03-02,282.29,23/02/2025
8af4365f-8898-4630-8422-b8b4eb8f4744,cliente_8554,hotel_26,2025-03-01,2025-03-02,97.0,23/02/2025
f61f0428-2c23-4b13-b776-d2b1dd6003b1,cliente_8555,hotel_02,2025-03-01,2025-03-02,145.14,23/02/2025
91186dfb-5297-4dac-9a97-71fd979f6f9b,cliente_8556,hotel_03,2025-03-01,2025-03-02,380.5,23/02/2025
828f8308-1335-45ae-8e69-57f81d56bc51,cliente_8557,hotel_11,2025-03-01,2025-03-02,62.05,23/02/2025
e1301f37-9341-470f-bcae-4d5cafca4c01,cliente_8558,hotel_19,2025-03-01,2025-03-02,166.29,23/02/2025
866d2927-e01d-4f02-8e5b-363145ccd556,cliente_8559,hotel_07,2025-03-01,2025-03-02,381.48,23/02/2025
fda2d059-b028-4925-812c-5749de3991e9,cliente_8560,hotel_10,2025-03-01,2025-03-02,361.15,23/02/2025
